"id","service_point_id","satisfied","idea","lat","lng","created_at","updated_at","phase2_id","uploaded_at","unique_id","user_id","response_type","is_starred","nlp_extract_adjectives_processed"
43664,NULL,false,"We need to be transferred if the sickness steel resisted.",NULL,NULL,"2017-11-14 14:45:36.369","2017-11-16 06:53:12.378493",42193,"2017-11-16 06:53:12.378404",NULL,NULL,"",false,true
43665,NULL,false,"We ask to change methods of family planing if the first one isn't succeeded.",NULL,NULL,"2017-11-14 07:32:50.622","2017-11-16 06:53:12.385358",42194,"2017-11-16 06:53:12.385284",NULL,NULL,"",false,true
43666,NULL,true,"I'm happy with today's service provided. They had well treated me.",NULL,NULL,"2017-11-14 09:07:34.933","2017-11-16 06:53:12.392485",42195,"2017-11-16 06:53:12.39241",NULL,NULL,"",false,true
43667,NULL,true,"I'm happy with today's service provided. We suggest to give a quickly service everyday.",NULL,NULL,"2017-11-14 09:22:03.858","2017-11-16 06:53:12.40076",42196,"2017-11-16 06:53:12.400647",NULL,NULL,"",false,true
43668,NULL,false,"We need pharmacists to give us drugs in order.",NULL,NULL,"2017-11-14 14:57:09.639","2017-11-16 06:53:12.407581",42197,"2017-11-16 06:53:12.407455",NULL,NULL,"",false,true
43669,NULL,true,"I'm happy with today's service of wet feeding program. I suggest to increase quantity of porridge in the afternoon.",NULL,NULL,"2017-11-14 08:22:02.556","2017-11-16 06:53:12.414963",42198,"2017-11-16 06:53:12.414826",NULL,NULL,"",false,true
43670,NULL,false,"We ask to reduce waiting time at the reception.",NULL,NULL,"2017-11-14 13:45:43.54","2017-11-16 06:53:12.422665",42199,"2017-11-16 06:53:12.422571",NULL,NULL,"",false,true
43671,NULL,false,"We ask to be consulted by doctors and give us transfers.",NULL,NULL,"2017-11-14 14:40:08.911","2017-11-16 06:53:12.429914",42200,"2017-11-16 06:53:12.429836",NULL,NULL,"",false,true
43672,NULL,true,"I'm happy with today's service. I suggest train nurses and doctors ",NULL,NULL,"2017-11-14 14:58:37.928","2017-11-16 06:53:12.436659",42201,"2017-11-16 06:53:12.436585",NULL,NULL,"",false,true
43673,NULL,true,"I'm happy with today's service provided. I suggest to treat everyone as the same as they did for me",NULL,NULL,"2017-11-14 09:31:24.138","2017-11-16 06:53:12.443296",42202,"2017-11-16 06:53:12.443162",NULL,NULL,"",false,true
43674,NULL,true,"I'm happy to be on my family planning method.",NULL,NULL,"2017-11-14 07:23:05.141","2017-11-16 06:53:12.451056",42203,"2017-11-16 06:53:12.450983",NULL,NULL,"",false,true
43675,NULL,false,"We ask to notice drugs in the consultation books.",NULL,NULL,"2017-11-14 14:28:37.858","2017-11-16 06:53:12.458589",42204,"2017-11-16 06:53:12.458515",NULL,NULL,"",false,true
43676,NULL,true,"I'm happy with today's service provided. I suggest to continue in the best way like today",NULL,NULL,"2017-11-14 09:46:28.593","2017-11-16 06:53:12.465443",42205,"2017-11-16 06:53:12.465352",NULL,NULL,"",false,true
43677,NULL,false,"We ask to train nurses and doctors.",NULL,NULL,"2017-11-14 14:15:19.232","2017-11-16 06:53:12.472465",42206,"2017-11-16 06:53:12.472334",NULL,NULL,"",false,true
43678,NULL,true,"I'm happy with today's service provided. I suggest to give quickly service everyday.",NULL,NULL,"2017-11-14 09:11:29.207","2017-11-16 06:53:12.480149",42207,"2017-11-16 06:53:12.48001",NULL,NULL,"",false,true
43679,NULL,true,"I'm happy with today's service of wet feeding program.",NULL,NULL,"2017-11-14 08:16:17.28","2017-11-16 06:53:12.487633",42208,"2017-11-16 06:53:12.487517",NULL,NULL,"",false,true
43680,NULL,true,"I'm happy with today's service.they had prioritized my child.",NULL,NULL,"2017-11-14 13:25:46.922","2017-11-16 06:53:12.497179",42209,"2017-11-16 06:53:12.49709",NULL,NULL,"",false,true
43681,NULL,false,"We need to increase number of nurses and doctors.",NULL,NULL,"2017-11-14 13:43:21.009","2017-11-16 06:53:12.503639",42210,"2017-11-16 06:53:12.503552",NULL,NULL,"",false,true
43682,NULL,true,"I'm happy with today's service provided. I suggest to give porridge to children even at night.",NULL,NULL,"2017-11-14 08:05:21.869","2017-11-16 06:53:12.510566",42211,"2017-11-16 06:53:12.510471",NULL,NULL,"",false,true
43683,NULL,false,"We ask to change drugs if the first one didn't cured us.",NULL,NULL,"2017-11-14 14:12:43.813","2017-11-16 06:53:12.516685",42212,"2017-11-16 06:53:12.51661",NULL,NULL,"",false,true
43684,NULL,true,"I'm happy with today's service provided. They had treated me well",NULL,NULL,"2017-11-14 14:52:36.102","2017-11-16 06:53:12.522858",42213,"2017-11-16 06:53:12.522764",NULL,NULL,"",false,true
43685,NULL,false,"I suggest to treat all family members at the same day they're coming.",NULL,NULL,"2017-11-14 13:28:45.142","2017-11-16 06:53:12.529341",42214,"2017-11-16 06:53:12.529219",NULL,NULL,"",false,true
43686,NULL,true,"I'm happy with today's service provided",NULL,NULL,"2017-11-14 08:19:58.316","2017-11-16 06:53:12.535738",42215,"2017-11-16 06:53:12.535648",NULL,NULL,"",false,true
43687,NULL,true,"I'm happy with the service provided. I was well treated ",NULL,NULL,"2017-11-14 13:42:44.159","2017-11-16 06:53:12.542631",42216,"2017-11-16 06:53:12.542542",NULL,NULL,"",false,true
43688,NULL,false,"We suggest the pharmacist to give us drugs in order ",NULL,NULL,"2017-11-14 14:55:56.846","2017-11-16 06:53:12.554392",42217,"2017-11-16 06:53:12.554159",NULL,NULL,"",false,true
43689,NULL,true,"I'm happy with the service of wet feeding program. We ask to increase quantity of porridge ",NULL,NULL,"2017-11-14 08:06:50.529","2017-11-16 06:53:12.563052",42218,"2017-11-16 06:53:12.562937",NULL,NULL,"",false,true
43690,NULL,false,"We suggest to reduce waiting time at the consultation ",NULL,NULL,"2017-11-14 09:10:22.127","2017-11-16 06:53:12.571692",42219,"2017-11-16 06:53:12.571552",NULL,NULL,"",false,true
43691,NULL,false,"We suggest to increase number of doctors and nurses ",NULL,NULL,"2017-11-14 13:26:20.938","2017-11-16 06:53:12.580141",42220,"2017-11-16 06:53:12.580018",NULL,NULL,"",false,true
43692,NULL,false,"We suggest to increase quantity of porridge in the afternoon ",NULL,NULL,"2017-11-14 08:09:24.814","2017-11-16 06:53:12.587427",42221,"2017-11-16 06:53:12.587305",NULL,NULL,"",false,true
43693,NULL,false,"We suggest to remain in the inpatients until we get well ",NULL,NULL,"2017-11-14 09:30:01.233","2017-11-16 06:53:12.594109",42222,"2017-11-16 06:53:12.593938",NULL,NULL,"",false,true
43694,NULL,false,"We ask to give us more Attention ",NULL,NULL,"2017-11-14 09:10:58.672","2017-11-16 06:53:12.60174",42223,"2017-11-16 06:53:12.601455",NULL,NULL,"",false,true
43695,NULL,true,"I'm happy with the service of wet feeding program because porridge of today was well prepared ",NULL,NULL,"2017-11-14 08:04:07.248","2017-11-16 06:53:12.609439",42224,"2017-11-16 06:53:12.609322",NULL,NULL,"",false,true
43696,NULL,true,"I'm happy with the service. I was given drugs corresponding to  my sickness ",NULL,NULL,"2017-11-14 14:36:15.743","2017-11-16 06:53:12.617473",42225,"2017-11-16 06:53:12.617372",NULL,NULL,"",false,true
43697,NULL,false,"We suggest a quickly service at the pharmacy ",NULL,NULL,"2017-11-14 07:28:48.924","2017-11-16 06:53:12.632936",42226,"2017-11-16 06:53:12.632783",NULL,NULL,"",false,true
43698,NULL,false,"We ask to treat us with gentleness ",NULL,NULL,"2017-11-14 13:46:41.842","2017-11-16 06:53:12.641501",42227,"2017-11-16 06:53:12.641418",NULL,NULL,"",false,true
43699,NULL,true,"I'm happy for today's service provided ",NULL,NULL,"2017-11-14 09:08:21.959","2017-11-16 06:53:12.649454",42228,"2017-11-16 06:53:12.649367",NULL,NULL,"",false,true
43700,NULL,true,"I'm happy with the service of wet feeding program",NULL,NULL,"2017-11-14 07:58:14.124","2017-11-16 06:53:12.661462",42229,"2017-11-16 06:53:12.661325",NULL,NULL,"",false,true
43701,NULL,true,"I'm happy with the service. I was well treated ",NULL,NULL,"2017-11-14 10:28:32.811","2017-11-16 06:53:12.671248",42230,"2017-11-16 06:53:12.671094",NULL,NULL,"",false,true
43702,NULL,true,"I'm happy with the service of wet feeding program. We ask to always be there for our children ",NULL,NULL,"2017-11-14 08:05:42.7","2017-11-16 06:53:12.68028",42231,"2017-11-16 06:53:12.680104",NULL,NULL,"",false,true
43703,NULL,true,"I'm happy with the service .they have treated my child ",NULL,NULL,"2017-11-14 14:02:59.517","2017-11-16 06:53:12.687808",42232,"2017-11-16 06:53:12.687637",NULL,NULL,"",false,true
43704,NULL,true,"I'm happy with the service of wet feeding program. Today is porridge was delicious. We suggest to always put enough sugar in the porridge ",NULL,NULL,"2017-11-14 08:18:42.245","2017-11-16 06:53:12.696873",42233,"2017-11-16 06:53:12.696785",NULL,NULL,"",false,true
43705,NULL,false,"We suggest to treat us according to the numbers given ",NULL,NULL,"2017-11-14 09:13:52.898","2017-11-16 06:53:12.708035",42234,"2017-11-16 06:53:12.70792",NULL,NULL,"",false,true
43706,NULL,true,"I'm happy with the service. My child was been treated ",NULL,NULL,"2017-11-14 07:37:22.956","2017-11-16 06:53:12.716852",42235,"2017-11-16 06:53:12.716702",NULL,NULL,"",false,true
43707,NULL,true,"I'm happy with the service. They have prioritise my child ",NULL,NULL,"2017-11-14 14:27:49.015","2017-11-16 06:53:12.724068",42236,"2017-11-16 06:53:12.723935",NULL,NULL,"",false,true
43708,NULL,false,"We suggest to prioritise chronical diseases like asthma and diabetic ",NULL,NULL,"2017-11-14 14:18:54.63","2017-11-16 06:53:12.731478",42237,"2017-11-16 06:53:12.731404",NULL,NULL,"",false,true
43709,NULL,true,"I'm happy with the service. I was well treated ",NULL,NULL,"2017-11-14 07:22:48.562","2017-11-16 06:53:12.739161",42238,"2017-11-16 06:53:12.738976",NULL,NULL,"",false,true
43710,NULL,false,"We suggest to increase waiting time at the reception ",NULL,NULL,"2017-11-14 14:45:39.402","2017-11-16 06:53:12.745693",42239,"2017-11-16 06:53:12.745619",NULL,NULL,"",false,true
43711,NULL,false,"We suggest to increase more drugs of trending diseases like malaria and diarrhea ",NULL,NULL,"2017-11-14 14:41:19.935","2017-11-16 06:53:12.7522",42240,"2017-11-16 06:53:12.752125",NULL,NULL,"",false,true
43712,NULL,false,"We suggest to increase more drugs in the pharmacy ",NULL,NULL,"2017-11-14 07:30:40.624","2017-11-16 06:53:12.758897",42241,"2017-11-16 06:53:12.758822",NULL,NULL,"",false,true
43713,NULL,true,"I'm happy with the service. I was well treated ",NULL,NULL,"2017-11-14 14:38:07.839","2017-11-16 06:53:12.765685",42242,"2017-11-16 06:53:12.765609",NULL,NULL,"",false,true
43714,NULL,false,"We suggest to treat all family members when they came at the same time ",NULL,NULL,"2017-11-14 14:12:24.212","2017-11-16 06:53:12.772738",42243,"2017-11-16 06:53:12.772605",NULL,NULL,"",false,true
43715,NULL,true,"I'm happy with the service. I was been treated and given drugs ",NULL,NULL,"2017-11-14 07:45:21.938","2017-11-16 06:53:12.779004",42244,"2017-11-16 06:53:12.778919",NULL,NULL,"",false,true
43716,NULL,true,"I'm happy with the service. I was treated well now I have good health . I suggest to treat others like theway they treated me ",NULL,NULL,"2017-11-14 10:19:19.161","2017-11-16 06:53:12.785907",42245,"2017-11-16 06:53:12.785758",NULL,NULL,"",false,true
43717,NULL,false,"We suggest to increase number of transfers ",NULL,NULL,"2017-11-14 07:31:07.462","2017-11-16 06:53:12.793742",42246,"2017-11-16 06:53:12.793606",NULL,NULL,"",false,true
43718,NULL,false,"We suggest to treat us equally ",NULL,NULL,"2017-11-14 09:13:14.741","2017-11-16 06:53:12.801624",42247,"2017-11-16 06:53:12.801415",NULL,NULL,"",false,true
43719,NULL,false,"We suggest to reduce waiting time at the pharmacy ",NULL,NULL,"2017-11-14 13:35:51.601","2017-11-16 06:53:12.812922",42248,"2017-11-16 06:53:12.812782",NULL,NULL,"",false,true
43720,NULL,false,"We ask to give us enough quantity in the afternoon ",NULL,NULL,"2017-11-14 08:15:17.093","2017-11-16 06:53:12.820663",42249,"2017-11-16 06:53:12.820403",NULL,NULL,"",false,true
43721,NULL,false,"We suggest to change drugs if didn't cured us",NULL,NULL,"2017-11-14 13:52:43.09","2017-11-16 06:53:12.827666",42250,"2017-11-16 06:53:12.827566",NULL,NULL,"",false,true
43722,NULL,true,"I'm happy with the service of wet feeding program",NULL,NULL,"2017-11-14 08:12:41.446","2017-11-16 06:53:12.835254",42251,"2017-11-16 06:53:12.835158",NULL,NULL,"",false,true
43723,NULL,false,"We need to increase number of doctors and nurses ",NULL,NULL,"2017-11-14 14:28:28.049","2017-11-16 06:53:12.842666",42252,"2017-11-16 06:53:12.84259",NULL,NULL,"",false,true
43724,NULL,true,"I'm happy with the service of wet feeding program ",NULL,NULL,"2017-11-14 08:24:29.423","2017-11-16 06:53:12.848951",42253,"2017-11-16 06:53:12.848857",NULL,NULL,"",false,true
43725,NULL,false,"We need to increase number of pharmacist ",NULL,NULL,"2017-11-14 14:23:50.463","2017-11-16 06:53:12.855673",42254,"2017-11-16 06:53:12.855537",NULL,NULL,"",false,true
43726,NULL,true,"I'm happy with the service. I was well treated ",NULL,NULL,"2017-11-14 07:48:54.512","2017-11-16 06:53:12.862355",42255,"2017-11-16 06:53:12.862277",NULL,NULL,"",false,true
43727,NULL,true,"I'm happy with the service of wet feeding program. I ask to increase quantity of porridge in the afternoon ",NULL,NULL,"2017-11-14 08:16:56.935","2017-11-16 06:53:12.876415",42256,"2017-11-16 06:53:12.876278",NULL,NULL,"",false,true
43728,NULL,false,"We suggest to prepare porridge well",NULL,NULL,"2017-11-14 08:21:34.902","2017-11-16 06:53:12.882718",42257,"2017-11-16 06:53:12.882642",NULL,NULL,"",false,true
43729,NULL,true,"I'm happy with the service of wet feeding program. They have added quantity of sugar in the porridge ",NULL,NULL,"2017-11-14 08:01:53.171","2017-11-16 06:53:12.888852",42258,"2017-11-16 06:53:12.888779",NULL,NULL,"",false,true
43730,NULL,false,"We suggest to always ring the bell at the exactly time ",NULL,NULL,"2017-11-14 08:08:57.352","2017-11-16 06:53:12.895109",42259,"2017-11-16 06:53:12.894976",NULL,NULL,"",false,true
43731,NULL,true,"I'm happy with the service. I was well treated now I fell well ",NULL,NULL,"2017-11-14 10:13:15.841","2017-11-16 06:53:12.901635",42260,"2017-11-16 06:53:12.901558",NULL,NULL,"",false,true
43732,NULL,true,"I'm happy with the service of wet feeding program. My child have good health ",NULL,NULL,"2017-11-14 07:59:45.267","2017-11-16 06:53:12.907681",42261,"2017-11-16 06:53:12.90761",NULL,NULL,"",false,true
43733,NULL,true,"I'm happy with the service of wet feeding program. They give us porridge everyday ",NULL,NULL,"2017-11-14 08:19:33.258","2017-11-16 06:53:12.913704",42262,"2017-11-16 06:53:12.91361",NULL,NULL,"",false,true
43734,NULL,true,"I'm happy with the service provided. I ask to increase number of doctors and nurses ",NULL,NULL,"2017-11-14 10:31:38.958","2017-11-16 06:53:12.920319",42263,"2017-11-16 06:53:12.920211",NULL,NULL,"",false,true
43735,NULL,true,"I'm happy with the service of wet feeding program. It's soon helpful to  our children ",NULL,NULL,"2017-11-14 08:22:59.712","2017-11-16 06:53:12.927352",42264,"2017-11-16 06:53:12.92722",NULL,NULL,"",false,true
43736,NULL,false,"We suggest before discharging to first ask us if we have good health ",NULL,NULL,"2017-11-14 09:32:33.822","2017-11-16 06:53:12.933435",42265,"2017-11-16 06:53:12.933352",NULL,NULL,"",false,true
43737,NULL,true,"I'm happy with the service. I was well treated ",NULL,NULL,"2017-11-14 13:17:23.326","2017-11-16 06:53:12.939204",42266,"2017-11-16 06:53:12.939134",NULL,NULL,"",false,true
43738,NULL,false,"We ask to give us drugs corresponding to the sickness ",NULL,NULL,"2017-11-14 07:34:32.804","2017-11-16 06:53:12.944737",42267,"2017-11-16 06:53:12.944667",NULL,NULL,"",false,true
43739,NULL,false,"Spending up services provision that we can go home early",NULL,NULL,"2017-11-14 14:32:06.811","2017-11-16 06:53:12.951025",42268,"2017-11-16 06:53:12.950884",NULL,NULL,"",false,true
43740,NULL,true,"The time of waiting should be reduced",NULL,NULL,"2017-11-14 13:47:06.436","2017-11-16 06:53:12.958201",42269,"2017-11-16 06:53:12.958036",NULL,NULL,"",false,true
43741,NULL,true,"none",NULL,NULL,"2017-11-14 09:05:33.344","2017-11-16 06:53:12.964932",42270,"2017-11-16 06:53:12.964851",NULL,NULL,"",false,false
43742,NULL,true,"none",NULL,NULL,"2017-11-14 09:09:52.929","2017-11-16 06:53:12.971857",42271,"2017-11-16 06:53:12.971763",NULL,NULL,"",false,false
43743,NULL,true,"none",NULL,NULL,"2017-11-14 08:58:14.9","2017-11-16 06:53:12.979186",42272,"2017-11-16 06:53:12.979053",NULL,NULL,"",false,false
43744,NULL,true,"I Appreciate",NULL,NULL,"2017-11-14 09:10:13.912","2017-11-16 06:53:12.986203",42273,"2017-11-16 06:53:12.986089",NULL,NULL,"",false,true
43745,NULL,true,"The oldest should be treated early",NULL,NULL,"2017-11-14 13:25:27.389","2017-11-16 06:53:12.992951",42274,"2017-11-16 06:53:12.992814",NULL,NULL,"",false,true
43746,NULL,true,"none",NULL,NULL,"2017-11-14 09:18:04.931","2017-11-16 06:53:13.009038",42275,"2017-11-16 06:53:13.008837",NULL,NULL,"",false,false
43747,NULL,true,"none",NULL,NULL,"2017-11-14 07:46:10.853","2017-11-16 06:53:13.01769",42276,"2017-11-16 06:53:13.017519",NULL,NULL,"",false,false
43748,NULL,false,"I need them to treat us equally",NULL,NULL,"2017-11-14 14:27:38.93","2017-11-16 06:53:13.025743",42277,"2017-11-16 06:53:13.025564",NULL,NULL,"",false,true
43749,NULL,true,"The may give us other things to add to the biscuits in other to give mm child good health",NULL,NULL,"2017-11-14 07:54:27.594","2017-11-16 06:53:13.040275",42278,"2017-11-16 06:53:13.040112",NULL,NULL,"",false,true
43750,NULL,false,"The doctors should treated us with gentleness and they'd wrote our medicines in consultation book",NULL,NULL,"2017-11-14 13:21:05.569","2017-11-16 06:53:13.047572",42279,"2017-11-16 06:53:13.047478",NULL,NULL,"",false,true
43751,NULL,true,"none",NULL,NULL,"2017-11-14 08:26:21.671","2017-11-16 06:53:13.054957",42280,"2017-11-16 06:53:13.054727",NULL,NULL,"",false,false
43752,NULL,true,"I appreciate",NULL,NULL,"2017-11-14 07:57:09.811","2017-11-16 06:53:13.063226",42281,"2017-11-16 06:53:13.062999",NULL,NULL,"",false,true
43753,NULL,true,"none",NULL,NULL,"2017-11-14 07:35:18.616","2017-11-16 06:53:13.070862",42282,"2017-11-16 06:53:13.070733",NULL,NULL,"",false,false
43754,NULL,true,"It will be better if the assistants are awarded",NULL,NULL,"2017-11-14 09:11:43.506","2017-11-16 06:53:13.078811",42283,"2017-11-16 06:53:13.078704",NULL,NULL,"",false,true
43755,NULL,true,"The quantity biscuit should be increased",NULL,NULL,"2017-11-14 07:38:03.805","2017-11-16 06:53:13.088425",42284,"2017-11-16 06:53:13.088295",NULL,NULL,"",false,true
43756,NULL,true,"none",NULL,NULL,"2017-11-14 10:17:17.466","2017-11-16 06:53:13.095465",42285,"2017-11-16 06:53:13.095375",NULL,NULL,"",false,false
43757,NULL,true,"It will be better if they give me the kicken garden",NULL,NULL,"2017-11-14 07:32:30.521","2017-11-16 06:53:13.103704",42286,"2017-11-16 06:53:13.103581",NULL,NULL,"",false,true
43758,NULL,false,"We need to be given the medicines corresponding to our sickness",NULL,NULL,"2017-11-14 14:45:24.445","2017-11-16 06:53:13.111989",42287,"2017-11-16 06:53:13.111829",NULL,NULL,"",false,true
43759,NULL,true,"none",NULL,NULL,"2017-11-14 10:06:15.449","2017-11-16 06:53:13.120364",42288,"2017-11-16 06:53:13.120139",NULL,NULL,"",false,false
43760,NULL,true,"none",NULL,NULL,"2017-11-14 10:57:48.369","2017-11-16 06:53:13.127731",42289,"2017-11-16 06:53:13.127642",NULL,NULL,"",false,false
43761,NULL,true,"none",NULL,NULL,"2017-11-14 11:06:48.399","2017-11-16 06:53:13.135604",42290,"2017-11-16 06:53:13.135473",NULL,NULL,"",false,false
43762,NULL,true,"I wish them to work as they did it today",NULL,NULL,"2017-11-14 07:47:58.035","2017-11-16 06:53:13.143284",42291,"2017-11-16 06:53:13.143163",NULL,NULL,"",false,true
43763,NULL,true,"none",NULL,NULL,"2017-11-14 09:15:22.712","2017-11-16 06:53:13.150983",42292,"2017-11-16 06:53:13.150847",NULL,NULL,"",false,false
